param_set,exp_reg_weight,knn_k,idw_power,MAPE_24,MAPE_36,MAPE_48,MAE_24,MAE_36,MAE_48,RMSE_24,RMSE_36,RMSE_48
"(0.5, 12, 0.95)",0.5,12,0.95,0.3020352044536153,0.29637757836259027,0.2724619231180218,21970.399599190772,25078.795290505852,25377.390190217287,29254.698256765423,33605.91625201098,34730.83863804876
"(0.5, 12, 1.0)",0.5,12,1.0,0.3016034951021698,0.29600620808387607,0.2722208431303132,21947.28842795384,25058.956568676404,25368.203350143544,29265.13323318905,33627.06871296726,34753.38238277387
"(0.5, 12, 1.05)",0.5,12,1.05,0.3012995322192416,0.295799952923481,0.27210135044825,21937.79226206966,25059.847317449945,25368.340780364633,29293.714414943428,33669.23017353214,34796.69886722528
"(0.5, 12, 1.1)",0.5,12,1.1,0.3011813195686037,0.2957503640951793,0.2721094522840643,21944.0229106438,25073.698644889464,25391.33656423105,29339.24305610212,33730.97495216601,34859.459762404615
"(0.5, 12, 1.15)",0.5,12,1.15,0.30124647542548744,0.295801512935743,0.2723339187902833,21967.736417937595,25094.887655620358,25429.225965398015,29400.305126380194,33810.63673153712,34940.11202789377
"(0.5, 12, 1.2)",0.5,12,1.2,0.30146219850633477,0.29600620087136253,0.2727491207490633,22001.73561527415,25133.195393640843,25478.219471735443,29475.32146234989,33906.36532440908,35036.916255644304
"(0.5, 12, 1.25)",0.5,12,1.25,0.3018376809886176,0.296326744782399,0.27322195559667767,22044.230473814765,25178.819752435218,25530.331229695774,29562.60166825474,34016.187372102315,35147.992722059586
"(0.5, 12, 1.3)",0.5,12,1.3,0.30229496867340755,0.2967140590091955,0.2737192006903594,22095.091039173276,25231.097786176815,25584.06877885634,29660.399258715497,34138.068474811414,35271.37416604511
"(0.5, 12, 1.35)",0.5,12,1.35,0.3028417084897913,0.29714435572528963,0.2742666977376095,22154.78454839281,25285.604088141416,25639.53657263327,29766.96506066075,34269.97357467046,35405.06238804058
"(0.5, 12, 1.4)",0.5,12,1.4,0.3033910455175736,0.2976812752954063,0.27488973291516705,22213.813011089645,25352.34633564575,25707.746281078824,29880.59585279292,34409.92222294118,35547.0845425834
"(0.5, 12, 1.45)",0.5,12,1.45,0.3039302803177356,0.29830644402102086,0.2756260714403879,22269.994394533398,25437.16760897567,25797.768440517037,29999.67567509915,34556.035767765236,35695.54477834955
"(0.5, 12, 1.5)",0.5,12,1.5,0.3045124552836677,0.299024922327302,0.2764124573946894,22333.044108465663,25536.86809730484,25899.530462700932,30122.70807601079,34706.57438776262,35848.66758894893
"(0.5, 12, 1.55)",0.5,12,1.55,0.3051402207759099,0.299808947153196,0.27721614650458026,22406.165138961926,25645.136940648576,26000.46880830959,30248.338573282672,34859.9630303133,36004.83054264082
"(0.5, 12, 1.6)",0.5,12,1.6,0.30581924932683247,0.3005862592390771,0.27808480096340876,22491.63497385919,25751.797796714345,26103.86061314982,30375.36757137566,35014.80643255565,36162.58554794998
"(0.5, 12, 1.65)",0.5,12,1.65,0.3065350814565792,0.3013432913621019,0.2789538215374228,22577.240347561037,25854.664617066883,26205.60745662937,30502.75474402417,35169.89430990577,36320.669139918056
"(0.5, 12, 1.7)",0.5,12,1.7,0.307276986795293,0.30213037116000113,0.2798239551966901,22664.285733856195,25957.64818458405,26306.75268724297,30629.6163785705,35324.198389281046,36478.00323343461
"(0.5, 12, 1.75)",0.5,12,1.75,0.30802349635754067,0.30290448598465913,0.28067657579583516,22755.540033907197,26056.890573105356,26405.022362948435,30755.217386654665,35476.863231234645,36633.68832472821
"(0.5, 12, 1.8)",0.5,12,1.8,0.30874247571419466,0.3036605815075363,0.28151165343030454,22842.427987032534,26154.587994417958,26500.19523704187,30878.959662970796,35627.19277900504,36786.99127440088
"(0.5, 12, 1.85)",0.5,12,1.85,0.30944302647719024,0.3044051859832914,0.2823664631287735,22926.422269585157,26253.173746005334,26594.749871099317,31000.36829200912,35774.634375073285,36937.329675318935
"(0.5, 12, 1.9)",0.5,12,1.9,0.3101350269357497,0.30515006759371155,0.28319709422987577,23007.3988125034,26352.452581362064,26687.001930715545,31119.07683455905,35918.761681951764,37084.25450855869
"(0.5, 12, 1.95)",0.5,12,1.95,0.3108262024816597,0.3058937262212303,0.28399415761436814,23086.093153534624,26452.605953942275,26775.96753485911,31234.812630957218,36059.25760439028,37227.432418015305
"(0.5, 12, 2.0)",0.5,12,2.0,0.3115546625948737,0.30667575657221624,0.2847783050044247,23166.10966806416,26556.28637399445,26868.320635973272,31347.3827782361,36195.89798497434,37366.628560157435
"(0.375, 2, 0.0)",0.375,2,0.0,0.2816655557870057,0.2818545130731023,0.26622061376572126,22047.105724815472,25655.747844977104,26433.309503995988,30149.034319919057,35190.77015407449,37011.04605637367
"(0.375, 2, 0.05)",0.375,2,0.05,0.28109223620006674,0.28130116162855656,0.2658693575837743,21967.520579615684,25564.25137308127,26367.882627076167,30074.11780339045,35107.00839629282,36938.786788673504
"(0.375, 2, 0.1)",0.375,2,0.1,0.28053844049013094,0.280809552440175,0.265527128208994,21889.1059152128,25480.657692720793,26302.107671834896,30008.696613229007,35034.211694341764,36876.59918237889
"(0.375, 2, 0.15)",0.375,2,0.15,0.28006528925074925,0.28034085713384643,0.2652181134987437,21819.1530944168,25397.852204448005,26240.137370325003,29953.604294062876,34973.30678032064,36825.350396984344
"(0.375, 2, 0.2)",0.375,2,0.2,0.2797477865103406,0.2798928576148677,0.2649550778180415,21758.978500808178,25316.539475104455,26182.10725309404,29909.439545071044,34924.95584869943,36785.67814997489
"(0.375, 2, 0.25)",0.375,2,0.25,0.27952499085839266,0.27955669686311424,0.2647096371744697,21704.465568751515,25243.54297501788,26125.222314876093,29876.52982573535,34889.516426632086,36757.94778496156
"(0.375, 2, 0.3)",0.375,2,0.3,0.2794466779838647,0.2794911610555603,0.2645513911291789,21660.969626598046,25188.896870293695,26073.2477795752,29854.915629876486,34867.02406692161,36742.23035317277
"(0.375, 2, 0.35)",0.375,2,0.35,0.27950294891444033,0.27950547196335956,0.26453101497529996,21629.535740952302,25145.889627173256,26032.475874155498,29844.357492073614,34857.20016332839,36738.30477101791
"(0.375, 2, 0.4)",0.375,2,0.4,0.27961107112470346,0.27963595484913356,0.26466757576605093,21603.355850413278,25119.883151483962,26004.941279510604,29844.364085937337,34859.48311795895,36745.68299746006
"(0.375, 2, 0.45)",0.375,2,0.45,0.2797436737325763,0.27978590302608886,0.26494434317041266,21579.912696140498,25096.058127271925,25998.19027683806,29854.236594584072,34873.07758711138,36763.65351168976
"(0.375, 2, 0.5)",0.375,2,0.5,0.279893741719088,0.27995724150465884,0.26525919376501983,21558.546533965036,25074.76448119063,25999.155816737766,29873.122641853784,34897.01443349099,36791.3360773226
"(0.375, 2, 0.55)",0.375,2,0.55,0.2801250240407941,0.28017834247465007,0.26564491886106806,21547.123790095437,25061.32990089232,26015.31093588017,29900.072744063837,34930.21362623054,36827.740220339874
"(0.375, 2, 0.6)",0.375,2,0.6,0.2803836948695061,0.2804425790577135,0.26603557727087634,21539.476447064455,25055.065701088308,26031.99703982985,29934.093254708092,34971.543418547415,36871.820814970175
"(0.375, 2, 0.65)",0.375,2,0.65,0.2806811289779844,0.2807567841740811,0.26646682043567205,21539.547449452002,25057.117679707015,26054.470630450018,29974.19159366245,35019.87111505926,36922.52608297455
"(0.375, 2, 0.7)",0.375,2,0.7,0.2810558591290066,0.28118313147581786,0.26698209366444015,21550.65810558428,25080.779789159442,26087.923009955128,30019.411580985645,35074.10296458736,36978.83549931368
"(0.375, 2, 0.75)",0.375,2,0.75,0.2814809714001048,0.2816738161334075,0.2675258696534147,21567.077107939433,25114.199302433884,26125.08453747124,30068.85846895648,35133.21266948668,37039.78703304809
"(0.375, 2, 0.8)",0.375,2,0.8,0.2819384972196983,0.2822092073686736,0.26806305308061346,21590.965488534468,25152.227751531434,26161.62294282417,30121.71453658641,35196.25941335728,37104.494549020186
"(0.375, 2, 0.85)",0.375,2,0.85,0.2824133429672463,0.2827445345007847,0.26858872689428254,21618.292708952864,25191.236383643874,26197.588959224187,30177.24683115874,35262.39711865531,37172.15699235853
"(0.375, 2, 0.9)",0.375,2,0.9,0.28288256763239394,0.2833057947252214,0.26910123190359003,21645.43101626287,25236.890824630864,26232.772365625413,30234.808896198898,35330.87694316737,37242.06126392936
"(0.375, 2, 0.95)",0.375,2,0.95,0.2833771322930383,0.28388338904989446,0.26961649428756257,21676.73760457129,25286.204898563952,26270.842429587356,30293.838255962786,35401.04496208661,37313.580625801675
"(0.375, 2, 1.0)",0.375,2,1.0,0.2839157046987867,0.28445103091305085,0.2701511525344604,21715.664314449965,25335.009636304618,26314.559392781568,30353.85117450633,35472.336714993515,37386.17020816721
"(0.375, 2, 1.05)",0.375,2,1.05,0.2844727848716028,0.28500137538649295,0.2706934614380027,21757.17133822684,25382.406068355136,26359.234366241162,30414.435884424514,35544.269947488945,37459.360846519194
"(0.375, 2, 1.1)",0.375,2,1.1,0.2850115231171934,0.285529027399544,0.2712303580252795,21797.648247568846,25427.595147588472,26403.68415891542,30475.24516003708,35616.43652738054,37532.752140939076
"(0.375, 2, 1.15)",0.375,2,1.15,0.2855411427102744,0.2860369615636193,0.27175813709715024,21840.027668399693,25470.816101048775,26447.716819555673,30535.98883187272,35688.494209916134,37606.00534069738
"(0.375, 2, 1.2)",0.375,2,1.2,0.2860482268633239,0.28652828511307804,0.27226873823597014,21880.724739616584,25512.796338672964,26490.36398225619,30596.426618862857,35760.15868310181,37678.83643220444
"(0.375, 2, 1.25)",0.375,2,1.25,0.2865336212522142,0.28701754695594983,0.27276929143893536,21919.714491430066,25557.41158333672,26532.314064928814,30656.361491646338,35831.19614323522,37751.00964519101
"(0.375, 2, 1.3)",0.375,2,1.3,0.28700727990839925,0.28748782862947597,0.27325935622533565,21958.247671785564,25600.765444797802,26573.28529798803,30715.633667071234,35901.416524325774,37822.33148127778
"(0.375, 2, 1.35)",0.375,2,1.35,0.2874605719738373,0.28793646924560656,0.27374037234283816,21994.870382444922,25641.820582022054,26613.667786462313,30774.115259928716,35970.66742180731,37892.64529871469
"(0.375, 2, 1.4)",0.375,2,1.4,0.28789885731893733,0.2883655110782559,0.27420454777432257,22030.04360984962,25680.772914106252,26652.57900705397,30831.70557289095,36038.82869967108,37961.82644555131
"(0.375, 2, 1.45)",0.375,2,1.45,0.2883230077845149,0.28878934336948964,0.27466184791449055,22063.734248553483,25718.998931984806,26690.55785583076,30888.326980779355,36105.80774123916,38029.7779113506
"(0.375, 2, 1.5)",0.375,2,1.5,0.28873081036223247,0.28920122140784343,0.2751027404531435,22095.84092391628,25755.96103034903,26727.12964512343,30943.921353801234,36171.53528971841,38096.4264576204
"(0.375, 2, 1.55)",0.375,2,1.55,0.28912676855272423,0.2896111255471248,0.2755350657381985,22126.827149947632,25792.295511350974,26763.420560589257,30998.44696123375,36235.961819884906,38161.7191843733
"(0.375, 2, 1.6)",0.375,2,1.6,0.28950595509826144,0.2900056565596309,0.27595463475880205,22156.388519867276,25827.007837897407,26798.86703675608,31051.875798708596,36299.054382898335,38225.62049130774
"(0.375, 2, 1.65)",0.375,2,1.65,0.289867575229143,0.29038432564697614,0.2763574299213735,22184.46714986219,25860.09117604039,26832.924151875177,31104.19128644371,36360.79386978728,38288.10939496395
"(0.375, 2, 1.7)",0.375,2,1.7,0.29021297050409833,0.2907476829959155,0.27674410868266974,22211.178435702357,25891.635157238452,26865.6490587982,31155.386291025796,36421.17264397868,38349.17716665329
"(0.375, 2, 1.75)",0.375,2,1.75,0.2905638035351107,0.2911069240005818,0.2771205320393094,22239.3001821809,25923.577127943354,26897.36736801656,31205.461428806837,36480.192498422526,38408.825259363286
"(0.375, 2, 1.8)",0.375,2,1.8,0.2909029268837414,0.29145997878116614,0.2774846117656781,22266.72132659639,25955.6509392617,26928.467695600713,31254.423614171632,36537.86289786798,38467.06349492551
"(0.375, 2, 1.85)",0.375,2,1.85,0.291228421087283,0.291820113086929,0.27785780207064,22292.956672042557,25988.93158929202,26961.730449053313,31302.284820641107,36594.19947143587,38523.908485420296
"(0.375, 2, 1.9)",0.375,2,1.9,0.29155355905737046,0.29219258920220387,0.2782344496428498,22319.386267794056,26023.633609689474,26996.16809980836,31349.061026924326,36649.222724717016,38579.38226510196
"(0.375, 2, 1.95)",0.375,2,1.95,0.29186569078270985,0.2925531529856015,0.27859762836987245,22344.713797555964,26057.089669986388,27029.485018318148,31394.771323630393,36702.95694420946,38633.511111123495
"(0.375, 2, 2.0)",0.375,2,2.0,0.2921652081103138,0.2929004429863458,0.2789477652279181,22368.974310978538,26089.2947979,27061.699407346274,31439.437159450503,36755.42927003427,38686.324533094245
"(0.375, 3, 0.0)",0.375,3,0.0,0.27626201756774466,0.2760236705222769,0.25840724220941225,21586.19777120382,25046.08114072394,25622.844256365483,29494.304797376186,34312.69613687291,35796.53710778124
"(0.375, 3, 0.05)",0.375,3,0.05,0.2749634210656863,0.274820066956525,0.25734765742048105,21465.04590431267,24916.132833466807,25502.72064201399,29355.902075580023,34156.31174833651,35656.269261602385
"(0.375, 3, 0.1)",0.375,3,0.1,0.2737432044663987,0.27374012920362917,0.25642131150574776,21352.62379260236,24799.556902861154,25391.943346491713,29227.885413080017,34012.379934159246,35528.71659797929
"(0.375, 3, 0.15)",0.375,3,0.15,0.27279340704610316,0.27285471851389015,0.2556385485796508,21255.57298899153,24697.78737699547,25290.720332231715,29111.31783806293,33882.115749289995,35414.91972939081
"(0.375, 3, 0.2)",0.375,3,0.2,0.2720430917968395,0.2720553223776367,0.2549453134608507,21174.708044442174,24603.622798089542,25197.491621536246,29007.178240220073,33766.62216340353,35315.80039524958
"(0.375, 3, 0.25)",0.375,3,0.25,0.2714791701917389,0.2714285420590397,0.25434516040309907,21111.440881545528,24522.961683309808,25114.478568811064,28916.31654412435,33666.839281531786,35232.120392746525
"(0.375, 3, 0.3)",0.375,3,0.3,0.27100961555241854,0.27087257513322993,0.2539248627027904,21053.657773910418,24447.811249239156,25052.68234507852,28839.407401855315,33583.493169378096,35164.439966334896
"(0.375, 3, 0.35)",0.375,3,0.35,0.27060274690355357,0.27047185721807154,0.25370487877512826,20998.53799118312,24387.545327787608,25011.952365051467,28776.907487392054,33517.04996133402,35113.080453819006
"(0.375, 3, 0.4)",0.375,3,0.4,0.2702881001600594,0.27014404881624715,0.2536755568894097,20950.242643234928,24332.334019066002,24989.29931215031,28729.022300170338,33467.68167233004,35078.09689038494
"(0.375, 3, 0.45)",0.375,3,0.45,0.27006924604964894,0.26999349049653115,0.2537623316203165,20907.46764389723,24292.262449300662,24976.086687242852,28695.68786206434,33435.249381698595,35059.265731710024
"(0.375, 3, 0.5)",0.375,3,0.5,0.26993151431017787,0.26992139649835206,0.25396926310554213,20869.015755309036,24258.175387244402,24972.519156902166,28676.570716973023,33419.30714033797,35056.09076626024
"(0.375, 3, 0.55)",0.375,3,0.55,0.26991356692908547,0.2699104191199474,0.25427971261839816,20836.753727681957,24228.003005723684,24977.428685607498,28671.08668396616,33419.12663240024,35067.827196482205
"(0.375, 3, 0.6)",0.375,3,0.6,0.26996223789539475,0.2700113311997103,0.25465579042476405,20809.932475529396,24205.568194967927,24988.03209277771,28678.435739036242,33433.73927257703,35093.520757292
"(0.375, 3, 0.65)",0.375,3,0.65,0.2701730311085328,0.2702127659455874,0.2550623815101648,20796.53288015398,24190.272517602705,25001.727683494864,28697.648086331516,33461.98999282566,35132.0565527669
"(0.375, 3, 0.7)",0.375,3,0.7,0.27049927609782193,0.27052533126892975,0.25549096321149484,20792.59595062238,24184.400985667067,25017.45234055847,28727.63545809306,33502.59600952276,35182.21153382598
"(0.375, 3, 0.75)",0.375,3,0.75,0.2709009904598125,0.27095747937944226,0.25597851130297217,20796.24809389562,24192.051484675547,25039.730552998975,28767.241984960518,33554.20434852803,35242.70514579558
"(0.375, 3, 0.8)",0.375,3,0.8,0.27133541083268503,0.2714160600647923,0.2565041816096626,20803.890726331014,24201.9323613041,25066.62936023802,28815.290234261447,33615.443397325645,35312.24416541769
"(0.375, 3, 0.85)",0.375,3,0.85,0.27180737045393,0.27190065314586415,0.2571349794376734,20815.913526948756,24214.61799893139,25109.354863884102,28870.619686283368,33684.96564612292,35389.559518331516
"(0.375, 3, 0.9)",0.375,3,0.9,0.27230133428885905,0.2724493187736606,0.2578004650969164,20830.784911263672,24237.015972463818,25162.56554247041,28932.11652953293,33761.480555123286,35473.434438487675
"(0.375, 3, 0.95)",0.375,3,0.95,0.2728388736101909,0.27303270730206614,0.2584991769907523,20853.89486982521,24266.79732991251,25218.00321625203,28998.73491079231,33843.77783696978,35562.72444926322
"(0.375, 3, 1.0)",0.375,3,1.0,0.27341499154201065,0.273675952416785,0.2592061690098137,20883.841297701314,24311.017863797482,25273.56895438449,29069.510575220873,33930.74228162045,35656.37027393164
"(0.375, 3, 1.05)",0.375,3,1.05,0.27402280354019215,0.274397617400738,0.2598970711818914,20916.983666391105,24373.19024383996,25327.45912762339,29143.568216852116,34021.36163488929,35753.40501309145
"(0.375, 3, 1.1)",0.375,3,1.1,0.27467453976693007,0.2751506457878983,0.2605739242640207,20957.034975038176,24439.88093896783,25379.86450342778,29220.123939179633,34114.729098375145,35852.956896510295
"(0.375, 3, 1.15)",0.375,3,1.15,0.2753743112242309,0.2759048623075746,0.2612385471164297,21010.5933457872,24508.598864986943,25430.957269065006,29298.484117949283,34210.04188010823,35954.24875257917
"(0.375, 3, 1.2)",0.375,3,1.2,0.276069180791386,0.27665545454803203,0.26190900078304075,21064.76749605099,24579.42998422862,25485.738891067835,29378.04176122672,34306.59699777624,36056.59512976892
